Date,Open,High,Low,Close
20190802,10402.04,10657.95,10371.01,10518.17
20190803,10519.28,10946.78,10503.5,10821.73
20190804,10821.63,11009.21,10620.28,10970.18
20190805,10960.74,11895.09,10960.74,11805.65
20190806,11811.54,12273.82,11290.73,11478.17
20190807,11476.19,12036.99,11433.7,11941.97
20190808,11954.04,11979.42,11556.17,11966.41
20190809,11953.47,11970.46,11709.75,11862.94
20190810,11861.56,11915.66,11323.9,11354.02
20190811,11349.74,11523.58,11248.29,11523.58
20190812,11528.19,11528.19,11320.95,11382.62
20190813,11385.05,11420.05,10830.33,10895.83
20190814,10889.49,10889.56,10028.14,10051.7
20190815,10038.42,10437.41,9675.32,10311.55
20190816,10319.42,10524.35,9855.48,10374.34
20190817,10358.72,10452.62,10086.7,10231.74
20190818,10233.01,10487.07,10119.09,10345.81
20190819,10350.28,10916.05,10313.2,10916.05
20190820,10916.35,10947.04,10618.96,10763.23
20190821,10764.57,10798.73,9962.72,10138.05
20190822,10142.52,10233.0,9831.46,10131.06
20190823,10136.31,10442.44,10078.19,10407.96
20190824,10407.64,10418.02,9982.3,10159.96
20190825,10160.74,10304.62,10008.79,10138.52
20190826,10126.3,10512.33,10126.3,10370.82
20190827,10372.83,10381.33,10087.3,10185.5
20190828,10203.43,10279.37,9716.66,9754.42
20190829,9756.79,9756.79,9421.63,9510.2
20190830,9514.84,9656.12,9428.3,9598.17
20190831,9597.54,9673.22,9531.8,9630.66
20190901,9630.59,9796.76,9582.94,9757.97
20190902,9757.47,10396.59,9730.65,10346.76
20190903,10345.73,10736.1,10308.55,10623.54
20190904,10621.18,10762.64,10434.71,10594.49
20190905,10588.18,10627.27,10516.42,10575.53
20190906,10578.2,10898.76,10292.3,10353.3
20190907,10353.93,10558.67,10348.92,10517.25
20190908,10518.11,10595.64,10409.09,10441.28
20190909,10443.23,10450.31,10144.93,10334.97
20190910,10336.41,10394.35,10020.57,10115.98
20190911,10123.04,10215.95,9980.78,10178.37
20190912,10176.82,10442.25,10099.24,10410.13
20190913,10415.36,10441.49,10226.6,10360.55
20190914,10345.4,10422.13,10291.69,10358.05
20190915,10356.47,10387.04,10313.09,10347.71
20190916,10347.22,10386.87,10189.74,10276.79
20190917,10281.51,10296.77,10199.74,10241.27
20190918,10247.8,10275.93,10191.47,10198.25
20190919,10200.5,10295.67,9851.69,10266.42
20190920,10266.32,10285.87,10132.19,10181.64
20190921,10183.65,10188.1,10000.71,10019.72
20190922,10024.12,10074.44,9922.53,10070.39
20190923,10067.96,10074.24,9727.14,9729.32
20190924,9729.32,9804.32,8370.8,8620.57
20190925,8603.43,8744.83,8325.4,8486.99
20190926,8487.67,8515.69,7895.63,8118.97
20190927,8113.1,8271.52,7965.92,8251.85
20190928,8251.27,8285.62,8125.43,8245.92
20190929,8246.04,8261.71,7990.5,8104.19
20190930,8104.23,8314.23,7830.76,8293.87
20191001,8299.72,8497.69,8232.68,8343.28
20191002,8344.21,8393.04,8227.7,8393.04
20191003,8390.77,8414.23,8146.44,8259.99
20191004,8259.49,8260.06,8151.24,8205.94
20191005,8210.15,8215.53,8071.12,8151.5
20191006,8149.88,8161.41,7958.85,7988.16
20191007,7989.12,8308.45,7905.77,8245.62
20191008,8246.85,8332.71,8185.76,8228.78
20191009,8229.84,8627.71,8169.3,8595.74
20191010,8585.28,8625.27,8471.93,8586.47
20191011,8585.26,8721.78,8316.18,8321.76
20191012,8315.67,8415.24,8313.34,8336.56
20191013,8336.9,8470.99,8276.61,8321.01
20191014,8320.83,8390.21,8284.13,8374.69
20191015,8373.46,8410.71,8182.71,8205.37
20191016,8204.67,8216.81,7985.09,8047.53
20191017,8047.81,8134.83,8000.94,8103.91
20191018,8100.93,8138.41,7902.16,7973.21
20191019,7973.8,8082.63,7944.78,7988.56
20191020,7997.81,8281.82,7949.44,8222.08
20191021,8225.12,8296.69,8196.42,8243.72
20191022,8243.4,8296.65,8074.46,8078.2
20191023,8076.23,8093.0,7469.32,7514.67
20191024,7509.73,7532.87,7446.99,7493.49
20191025,7490.7,8691.54,7479.98,8660.7
20191026,8667.58,10021.74,8662.62,9244.97
20191027,9241.71,9749.53,9112.54,9551.71
20191028,9565.1,9805.12,9256.15,9256.15
20191029,9248.44,9516.18,9232.65,9427.69
20191030,9422.46,9426.87,9085.37,9205.73
20191031,9202.46,9383.16,9028.72,9199.58
20191101,9193.99,9275.66,9132.05,9261.1
20191102,9259.78,9377.49,9249.59,9324.72
20191103,9324.79,9379.81,9141.25,9235.35
20191104,9235.61,9505.05,9191.49,9412.61
20191105,9413.0,9457.42,9256.93,9342.53
20191106,9340.86,9423.24,9305.91,9360.88
20191107,9352.39,9368.48,9202.35,9267.56
20191108,9265.37,9272.76,8775.53,8804.88
20191109,8809.47,8891.82,8793.16,8813.58
20191110,8812.49,9103.83,8806.16,9055.53
20191111,9056.92,9081.28,8700.61,8757.79
20191112,8759.75,8853.77,8685.43,8815.66
20191113,8812.03,8836.84,8761.65,8808.26
20191114,8811.94,8826.94,8692.55,8708.09
20191115,8705.71,8730.87,8484.84,8491.99
20191116,8491.17,8592.0,8473.97,8550.76
20191117,8549.47,8727.79,8500.97,8577.98
20191118,8573.98,8653.28,8273.57,8309.29
20191119,8305.13,8408.52,8099.96,8206.15
20191120,8203.61,8237.24,8010.51,8027.27
20191121,8023.64,8110.1,7597.38,7642.75
20191122,7643.57,7697.38,6936.71,7296.58
20191123,7296.16,7442.26,7151.42,7397.8
20191124,7398.63,7408.58,7029.29,7047.92
20191125,7039.98,7319.86,6617.17,7146.13
20191126,7145.16,7320.23,7098.57,7218.37
20191127,7220.88,7619.69,6974.17,7531.66
20191128,7536.82,7730.07,7454.12,7463.11
20191129,7466.73,7781.18,7460.76,7761.24
20191130,7764.06,7836.1,7515.85,7569.63
20191201,7571.62,7571.62,7291.34,7424.29
20191202,7424.04,7474.82,7233.4,7321.99
20191203,7323.98,7418.86,7229.36,7320.15
20191204,7320.12,7539.78,7170.92,7252.03
20191205,7253.24,7743.43,7232.68,7448.31
20191206,7450.56,7547.0,7392.18,7547.0
20191207,7547.27,7589.95,7525.71,7556.24
20191208,7551.34,7634.61,7476.09,7564.35
20191209,7561.8,7618.09,7365.99,7400.9
20191210,7397.13,7424.02,7246.04,7278.12
20191211,7277.2,7324.16,7195.53,7217.43
20191212,7216.74,7266.64,7164.74,7243.13
20191213,7244.66,7293.56,7227.12,7269.68
20191214,7268.9,7308.84,7097.21,7124.67
20191215,7124.24,7181.08,6924.38,7152.3
20191216,7153.66,7171.17,6903.68,6932.48
20191217,6931.32,6964.08,6587.97,6640.52
20191218,6647.7,7324.98,6540.05,7276.8
20191219,7277.59,7346.6,7041.38,7202.84
20191220,7208.64,7257.92,7086.12,7218.82
20191221,7220.59,7223.23,7112.74,7191.16
20191222,7191.19,7518.03,7167.18,7511.59
20191223,7508.9,7656.18,7326.19,7355.63
20191224,7354.39,7535.72,7269.53,7322.53
20191225,7325.76,7357.02,7220.99,7275.16
20191226,7274.8,7388.3,7200.39,7238.97
20191227,7238.14,7363.53,7189.93,7290.09
20191228,7289.03,7399.04,7286.91,7317.99
20191229,7317.65,7513.95,7279.87,7422.65
20191230,7420.27,7454.82,7276.31,7293.0
20191231,7294.44,7335.29,7169.78,7193.6
20200101,7194.89,7254.33,7174.94,7200.17
20200102,7202.55,7212.16,6935.27,6985.47
20200103,6984.43,7413.72,6915.0,7344.88
20200104,7345.38,7427.39,7309.51,7410.66
20200105,7410.45,7544.5,7400.54,7411.32
20200106,7410.45,7781.87,7409.29,7769.22
20200107,7768.68,8178.22,7768.23,8163.69
20200108,8161.94,8396.74,7956.77,8079.86
20200109,8082.3,8082.3,7842.4,7879.07
20200110,7878.31,8166.55,7726.77,8166.55
20200111,8162.19,8218.36,8029.64,8037.54
20200112,8033.26,8200.06,8009.06,8192.49
20200113,8189.77,8197.79,8079.7,8144.19
20200114,8140.93,8879.51,8140.93,8827.76
20200115,8825.34,8890.12,8657.19,8807.01
20200116,8812.48,8846.46,8612.1,8723.79
20200117,8725.21,8958.12,8677.32,8929.04
20200118,8927.21,9012.2,8827.33,8942.81
20200119,8941.45,9164.36,8620.08,8706.25
20200120,8704.63,8745.59,8560.47,8657.64
20200121,8658.99,8755.71,8544.52,8745.89
20200122,8744.21,8792.99,8636.75,8680.88
20200123,8680.65,8687.75,8333.64,8406.52
20200124,8405.57,8514.67,8266.84,8445.43
20200125,8440.12,8458.45,8296.22,8367.85
20200126,8364.41,8602.4,8325.5,8596.83
20200127,8597.31,8977.73,8597.31,8909.82
20200128,8912.52,9358.59,8908.45,9358.59
20200129,9357.47,9406.43,9269.47,9316.63
20200130,9316.02,9553.13,9230.9,9508.99
20200131,9508.31,9521.71,9230.78,9350.53
20200201,9346.36,9439.32,9313.24,9392.88
20200202,9389.82,9468.8,9217.82,9344.37
20200203,9344.68,9540.37,9248.63,9293.52
20200204,9292.84,9331.27,9112.81,9180.96
20200205,9183.42,9701.3,9163.7,9613.42
20200206,9617.82,9824.62,9539.82,9729.8
20200207,9726.0,9834.72,9726.0,9795.94
20200208,9793.07,9876.75,9678.91,9865.12
20200209,9863.89,10129.44,9850.39,10116.67
20200210,10115.56,10165.77,9784.56,9856.61
20200211,9855.89,10210.05,9729.33,10208.24
20200212,10202.39,10393.61,10202.39,10326.05
20200213,10323.96,10457.63,10116.16,10214.38
20200214,10211.55,10322.0,10125.53,10312.12
20200215,10313.86,10341.56,9874.43,9889.42
20200216,9889.18,10053.97,9722.39,9934.43
20200217,9936.56,9938.82,9507.64,9690.14
20200218,9691.23,10161.94,9632.38,10142.0
20200219,10143.8,10191.68,9611.22,9633.39
20200220,9629.33,9643.22,9507.9,9608.48
20200221,9611.78,9723.01,9589.74,9686.44
20200222,9687.71,9698.23,9600.73,9663.18
20200223,9663.32,9937.4,9657.79,9924.52
20200224,9921.58,9951.75,9537.04,9650.17
20200225,9651.31,9652.74,9305.02,9341.71
20200226,9338.29,9354.78,8704.43,8820.52
20200227,8825.09,8932.89,8577.2,8784.49
20200228,8788.73,8890.46,8492.93,8672.46
20200229,8671.21,8775.63,8599.51,8599.51
20200301,8599.76,8726.8,8471.21,8562.45
20200302,8563.26,8921.31,8532.63,8869.67
20200303,8865.39,8901.6,8704.99,8787.79
20200304,8788.54,8843.37,8712.43,8755.25
20200305,8760.29,9142.05,8757.25,9078.76
20200306,9078.31,9167.7,9032.08,9122.55
20200307,9121.6,9163.22,8890.74,8909.95
20200308,8908.21,8914.34,8105.25,8108.12
20200309,8111.15,8177.79,7690.1,7923.64
20200310,7922.15,8136.95,7814.76,7909.73
20200311,7910.09,7950.81,7642.81,7911.43
20200312,7913.62,7929.12,4860.35,4970.79
20200313,5017.83,5838.11,4106.98,5563.71
20200314,5573.08,5625.23,5125.07,5200.37
20200315,5201.07,5836.65,5169.28,5392.31
20200316,5385.23,5385.23,4575.36,5014.48
20200317,5002.58,5371.35,4981.91,5225.63
20200318,5227.11,5331.83,5069.34,5238.44
20200319,5245.42,6329.74,5236.97,6191.19
20200320,6191.65,6844.26,5865.78,6198.78
20200321,6206.52,6378.14,5932.82,6185.07
20200322,6185.56,6359.7,5823.71,5830.25
20200323,5831.37,6443.93,5785.0,6416.31
20200324,6436.64,6789.02,6411.07,6734.8
20200325,6738.72,6892.51,6536.93,6681.06
20200326,6675.17,6735.46,6590.96,6716.44
20200327,6719.39,6793.84,6466.7,6469.8
20200328,6467.25,6467.5,6117.84,6242.19
20200329,6245.62,6250.47,5920.09,5922.04
20200330,5925.54,6517.2,5903.23,6429.84
20200331,6430.61,6504.52,6374.16,6438.64
20200401,6437.32,6612.57,6202.37,6606.78
20200402,6606.78,7088.25,6595.92,6793.62
20200403,6797.4,7003.22,6673.34,6733.39
20200404,6738.38,6878.95,6696.48,6867.53
20200405,6862.54,6883.41,6715.93,6791.13
20200406,6788.05,7271.78,6782.89,7271.78
20200407,7273.64,7427.94,7136.71,7176.41
20200408,7179.28,7356.22,7153.31,7334.1
20200409,7337.97,7341.45,7179.09,7302.09
20200410,7303.82,7303.82,6802.48,6865.49
20200411,6867.44,6926.07,6789.92,6859.08
20200412,6858.07,7119.95,6811.08,6971.09
20200413,6965.62,6965.62,6668.26,6845.04
20200414,6843.28,6958.56,6793.82,6842.43
20200415,6845.56,6928.66,6633.4,6642.11
20200416,6640.45,7134.45,6555.5,7116.8
20200417,7116.55,7167.18,7050.33,7096.18
20200418,7092.29,7269.96,7089.25,7257.67
20200419,7260.92,7280.52,7167.05,7189.42
20200420,7186.87,7240.29,6835.5,6881.96
20200421,6879.78,6934.55,6834.44,6880.32
20200422,6879.44,7145.87,6867.78,7117.21
20200423,7121.31,7491.79,7081.59,7429.72
20200424,7434.18,7574.2,7434.18,7550.9
20200425,7550.48,7641.36,7521.67,7569.94
20200426,7570.14,7700.59,7561.41,7679.87
20200427,7679.42,7795.6,7679.42,7795.6
20200428,7796.97,7814.53,7730.81,7807.06
20200429,7806.71,8871.75,7786.05,8801.04
20200430,8797.67,9440.65,8533.26,8658.55
20200501,8672.78,9048.02,8667.76,8864.77
20200502,8869.06,9007.19,8811.37,8988.6
20200503,8983.61,9167.78,8830.97,8897.47
20200504,8895.75,8956.91,8645.02,8912.65
20200505,8912.83,9062.42,8856.83,9003.07
20200506,9007.44,9411.47,8966.71,9268.76
20200507,9261.9,9992.66,9138.32,9951.52
20200508,9936.16,9996.74,9767.17,9842.67
20200509,9840.91,9913.86,9580.64,9593.9
20200510,9591.17,9595.58,8395.11,8756.43
20200511,8755.54,9033.47,8374.32,8601.8
20200512,8610.39,8949.9,8569.64,8804.48
20200513,8805.39,9317.88,8805.39,9269.99
20200514,9271.33,9793.27,9255.04,9733.72
20200515,9734.29,9755.83,9261.4,9328.2
20200516,9333.24,9564.21,9260.69,9377.01
20200517,9374.93,9823.0,9349.55,9670.74
20200518,9675.7,9906.03,9570.36,9726.58
20200519,9727.06,9836.05,9539.62,9729.04
20200520,9725.33,9804.79,9447.2,9522.98
20200521,9522.74,9555.24,8869.93,9081.76
20200522,9080.33,9232.94,9008.64,9182.58
20200523,9185.06,9302.5,9118.11,9209.29
20200524,9212.28,9288.4,8787.25,8790.37
20200525,8786.11,8951.01,8719.67,8906.93
20200526,8909.59,8991.97,8757.29,8835.05
20200527,8837.38,9203.32,8834.16,9181.02
20200528,9184.95,9546.32,9148.46,9525.75
20200529,9528.36,9573.67,9379.34,9439.12
20200530,9438.91,9704.03,9366.73,9700.41
20200531,9700.11,9700.34,9432.3,9461.06
20200601,9463.61,10199.57,9450.9,10167.27
20200602,10162.97,10182.34,9460.57,9529.8
20200603,9533.76,9682.86,9471.85,9656.72
20200604,9655.85,9887.61,9525.25,9800.64
20200605,9800.22,9869.24,9663.22,9665.53
20200606,9664.9,9773.43,9591.02,9653.68
20200607,9653.0,9768.5,9458.15,9758.85
20200608,9760.06,9782.31,9675.89,9771.49
20200609,9774.36,9836.37,9664.72,9795.7
20200610,9794.12,9908.9,9728.29,9870.09
20200611,9870.08,9938.3,9263.07,9321.78
20200612,9320.69,9540.47,9285.85,9480.84
20200613,9480.74,9493.21,9396.01,9475.28
20200614,9477.55,9482.27,9347.59,9386.79
20200615,9386.04,9504.86,8990.18,9450.7
20200616,9454.27,9579.43,9400.45,9538.02
20200617,9533.78,9540.42,9327.34,9480.25
20200618,9481.57,9482.78,9328.4,9411.84
20200619,9410.29,9440.88,9274.3,9288.02
20200620,9290.96,9394.97,9247.38,9332.34
20200621,9330.93,9401.11,9300.43,9303.63
20200622,9300.92,9655.07,9296.87,9648.72
20200623,9644.08,9670.54,9547.25,9629.66
20200624,9632.15,9680.37,9278.23,9313.61
20200625,9314.13,9340.16,9095.32,9264.81
20200626,9261.0,9310.52,9101.74,9162.92
20200627,9167.82,9207.81,8998.22,9045.39
20200628,9048.46,9197.55,8975.53,9143.58
20200629,9140.03,9237.57,9041.88,9190.85
20200630,9185.58,9217.84,9084.84,9137.99
20200701,9145.99,9309.75,9104.74,9228.33
20200702,9231.14,9274.96,9036.62,9123.41
20200703,9124.84,9202.34,9058.79,9087.3
20200704,9084.23,9183.3,9053.63,9132.49
20200705,9126.09,9162.18,8977.02,9073.94
20200706,9072.85,9375.47,9058.66,9375.47
20200707,9349.16,9360.62,9201.82,9252.28
20200708,9253.02,9450.34,9249.5,9428.33
20200709,9427.99,9431.38,9235.0,9277.97
20200710,9273.36,9287.47,9118.0,9278.81
20200711,9277.51,9293.53,9199.49,9240.35
20200712,9241.05,9319.42,9197.45,9276.5
20200713,9277.21,9306.41,9224.29,9243.61
20200714,9238.7,9283.84,9171.66,9243.21
20200715,9241.9,9275.33,9171.93,9192.84
20200716,9191.98,9214.31,9088.95,9132.23
20200717,9131.81,9182.25,9089.2,9151.39
20200718,9151.18,9230.98,9100.82,9159.04
20200719,9158.01,9201.4,9097.63,9185.82
20200720,9187.22,9214.27,9137.51,9164.23
20200721,9162.51,9407.26,9149.39,9374.89
20200722,9375.08,9530.52,9319.65,9525.36
20200723,9527.14,9610.25,9483.0,9581.07
20200724,9585.51,9623.34,9481.45,9536.89
20200725,9539.49,9704.56,9530.21,9677.11
20200726,9680.23,10023.81,9652.85,9905.17
20200727,9905.22,11298.22,9903.97,10990.87
20200728,11017.46,11204.33,10632.63,10912.82
20200729,10912.95,11304.4,10856.14,11100.47
20200730,11099.83,11169.36,10895.46,11111.21
20200731,11110.21,11415.86,10987.05,11323.47
20200801,11322.57,11794.78,11239.68,11759.59
20200802,11758.76,12034.14,11018.13,11053.61
20200803,11043.77,11453.08,11012.42,11246.35
20200804,11246.2,11385.38,11094.15,11205.89
20200805,11203.82,11786.62,11158.29,11747.02
20200806,11749.87,11902.34,11598.71,11779.77
20200807,11778.89,11898.04,11408.59,11601.47
20200808,11604.55,11800.06,11558.43,11754.05
20200809,11737.33,11806.06,11548.78,11675.74
20200810,11662.26,12045.14,11662.26,11878.11
20200811,11881.65,11932.71,11195.71,11410.53
20200812,11404.6,11748.4,11249.61,11584.93
20200813,11588.41,11796.4,11216.87,11784.14
20200814,11772.66,12150.99,11685.46,11768.87
20200815,11768.7,11963.2,11768.7,11865.7
20200816,11866.69,11934.9,11737.19,11892.8
20200817,11895.66,12359.06,11806.7,12254.4
20200818,12251.9,12335.71,11954.53,11991.23
20200819,11990.88,12028.92,11687.33,11758.28
20200820,11761.5,11900.41,11710.06,11878.37
20200821,11878.03,11899.26,11564.98,11592.49
20200822,11585.48,11689.41,11448.81,11681.83
20200823,11679.7,11713.43,11559.92,11664.85
20200824,11663.69,11807.63,11623.25,11774.6
20200825,11773.59,11778.3,11189.85,11366.13
20200826,11366.89,11530.05,11296.99,11488.36
20200827,11485.61,11570.79,11185.94,11323.4
20200828,11325.3,11545.62,11316.42,11542.5
20200829,11541.05,11585.64,11466.29,11506.87
20200830,11508.71,11715.26,11492.38,11711.51
20200831,11713.31,11768.88,11598.32,11680.82
20200901,11679.32,12067.08,11601.13,11970.48
20200902,11964.82,11964.82,11290.79,11414.03
20200903,11407.19,11443.02,10182.46,10245.3
20200904,10230.37,10663.92,10207.94,10511.81
20200905,10512.53,10581.57,9946.68,10169.57
20200906,10167.22,10353.93,10056.89,10280.35
20200907,10281.0,10399.15,9916.49,10369.56
20200908,10369.31,10414.78,9945.11,10131.52
20200909,10134.15,10350.54,10017.25,10242.35
20200910,10242.33,10503.91,10238.14,10363.14
20200911,10369.03,10434.92,10140.84,10400.92
20200912,10409.86,10578.84,10292.39,10442.17
20200913,10452.4,10577.21,10224.33,10323.76
20200914,10328.73,10800.01,10266.01,10680.84
20200915,10677.75,10938.63,10656.46,10796.95
20200916,10797.76,11100.12,10704.88,10974.91
20200917,10973.25,11037.42,10774.63,10948.99
20200918,10951.82,11034.91,10829.66,10944.59
20200919,10933.75,11134.09,10909.62,11094.35
20200920,11095.87,11095.87,10814.48,10938.27
20200921,10934.93,10988.3,10380.26,10462.26
20200922,10459.62,10568.08,10382.73,10538.46
20200923,10535.49,10537.83,10197.87,10246.19
20200924,10248.79,10771.06,10231.49,10760.07
20200925,10761.11,10777.7,10578.91,10692.72
20200926,10695.58,10773.0,10667.28,10750.72
20200927,10746.89,10803.98,10622.92,10775.27
20200928,10776.61,10945.35,10703.89,10709.65
20200929,10709.65,10860.0,10649.5,10844.64
20200930,10843.87,10847.26,10669.32,10784.49
20201001,10795.25,10933.62,10472.36,10619.45
20201002,10619.82,10657.84,10416.69,10575.97
20201003,10575.1,10598.94,10511.13,10549.33
20201004,10550.44,10686.0,10534.39,10669.58
20201005,10676.53,10793.51,10634.6,10793.34
20201006,10796.31,10797.58,10528.89,10604.41
20201007,10603.36,10680.51,10562.51,10668.97
20201008,10669.37,10945.74,10562.61,10915.69
20201009,10927.91,11102.67,10846.85,11064.46
20201010,11059.14,11442.21,11056.94,11296.36
20201011,11296.08,11428.81,11288.63,11384.18
20201012,11392.64,11698.47,11240.69,11555.36
20201013,11548.72,11548.98,11321.22,11425.9
20201014,11429.05,11539.98,11307.83,11429.51
20201015,11426.6,11569.91,11303.6,11495.35
20201016,11502.83,11540.06,11223.01,11322.12
20201017,11322.12,11386.26,11285.35,11358.1
20201018,11355.98,11483.36,11347.58,11483.36
20201019,11495.04,11799.09,11408.29,11742.04
20201020,11745.97,11999.92,11681.48,11916.33
20201021,11913.08,13184.57,11900.93,12823.69
20201022,12801.64,13161.59,12717.09,12965.89
20201023,12971.55,13015.96,12752.65,12931.54
20201024,12931.57,13145.07,12885.75,13108.06
20201025,13108.06,13329.18,12910.06,13031.17
20201026,13031.2,13225.3,12822.38,13075.25
20201027,13075.24,13759.67,13060.84,13654.22
20201028,13654.21,13837.7,12932.25,13271.29
20201029,13271.3,13612.05,12980.06,13437.88
20201030,13437.87,13651.52,13136.2,13546.52
20201031,13546.53,14028.21,13457.53,13781.0
20201101,13781.0,13862.03,13628.38,13737.11
20201102,13737.03,13808.32,13243.16,13550.49
20201103,13550.45,13984.98,13325.44,13950.3
20201104,13950.49,14218.77,13580.47,14133.71
20201105,14133.73,15706.4,14102.09,15579.85
20201106,15579.73,15903.44,15226.84,15565.88
20201107,15565.88,15737.1,14423.2,14833.75
20201108,14833.75,15637.32,14744.11,15479.57
20201109,15479.6,15785.14,14865.53,15332.32
20201110,15332.35,15450.33,15124.96,15290.9
20201111,15290.91,15916.26,15290.01,15701.34
20201112,15701.3,16305.0,15534.77,16276.34
20201113,16276.44,16463.18,15992.15,16317.81
20201114,16317.81,16317.81,15749.19,16068.14
20201115,16068.14,16123.11,15793.53,15955.59
20201116,15955.58,16816.18,15880.71,16716.11
20201117,16685.69,17782.92,16564.54,17645.41
20201118,17645.19,18393.95,17352.91,17804.01
20201119,17803.86,18119.55,17382.55,17817.09
20201120,17817.08,18773.23,17765.79,18621.31
20201121,18621.32,18936.62,18444.36,18642.23
20201122,18642.23,18688.97,17671.38,18370.0
20201123,18370.02,18711.43,18000.8,18364.12
20201124,18365.02,19348.27,18128.66,19107.46
20201125,19104.41,19390.96,18581.15,18732.12
20201126,18729.84,18866.29,16351.04,17150.62
20201127,17153.91,17445.02,16526.42,17108.4
20201128,17112.93,17853.94,16910.65,17717.41
20201129,17719.63,18283.63,17559.12,18177.48
20201130,18178.32,19749.26,18178.32,19625.84
20201201,19633.77,19845.97,18321.92,18803.0
20201202,18801.74,19308.33,18347.72,19201.09
20201203,19205.93,19566.19,18925.79,19445.4
20201204,19446.97,19511.4,18697.19,18699.77
20201205,18698.38,19160.45,18590.19,19154.23
20201206,19154.18,19390.5,18897.89,19345.12
20201207,19343.13,19411.83,18931.14,19191.63
20201208,19191.53,19283.48,18269.95,18321.14
20201209,18320.88,18626.29,17935.55,18553.92
20201210,18553.3,18553.3,17957.06,18264.99
20201211,18263.93,18268.45,17619.53,18058.9
20201212,18051.32,18919.55,18046.04,18803.66
20201213,18806.77,19381.54,18734.33,19142.38
20201214,19144.49,19305.1,19012.71,19246.64
20201215,19246.92,19525.01,19079.84,19417.08
20201216,19418.82,21458.91,19298.32,21310.6
20201217,21308.35,23642.66,21234.68,22805.16
20201218,22806.8,23238.6,22399.81,23137.96
20201219,23132.87,24085.86,22826.47,23869.83
20201220,23861.77,24209.66,23147.71,23477.29
20201221,23474.46,24059.98,22159.37,22803.08
20201222,22794.04,23789.9,22430.61,23783.03
20201223,23781.97,24024.49,22802.65,23241.35
20201224,23240.2,23768.34,22777.6,23735.95
20201225,23733.57,24710.1,23463.67,24664.79
20201226,24677.02,26718.07,24522.69,26437.04
20201227,26439.37,28288.84,25922.77,26272.29
20201228,26280.82,27389.11,26207.64,27084.81
20201229,27081.81,27370.72,25987.3,27362.44
20201230,27360.09,28937.74,27360.09,28840.95
20201231,28841.57,29244.88,28201.99,29001.72
20210101,28994.01,29600.63,28803.59,29374.15
20210102,29376.46,33155.12,29091.18,32127.27
20210103,32129.41,34608.56,32052.32,32782.02
20210104,32810.95,33440.22,28722.76,31971.91
20210105,31977.04,34437.59,30221.19,33992.43
20210106,34013.61,36879.7,33514.04,36824.36
20210107,36833.88,40180.37,36491.19,39371.04
20210108,39381.77,41946.74,36838.64,40797.61
20210109,40788.64,41436.35,38980.88,40254.55
20210110,40254.22,41420.19,35984.63,38356.44
20210111,38346.53,38346.53,30549.6,35566.66
20210112,35516.36,36568.53,32697.98,33922.96
20210113,33915.12,37599.96,32584.67,37316.36
20210114,37325.11,39966.41,36868.56,39187.33
20210115,39156.71,39577.71,34659.59,36825.37
20210116,36821.65,37864.37,35633.55,36178.14
20210117,36163.65,36722.35,34069.32,35791.28
20210118,35792.24,37299.29,34883.84,36630.07
20210119,36642.23,37755.89,36069.8,36069.8
20210120,36050.11,36378.33,33570.48,35547.75
20210121,35549.4,35552.68,30250.75,30825.7
20210122,30817.62,33811.85,28953.37,33005.76
20210123,32985.76,33360.98,31493.16,32067.64
20210124,32064.38,32944.01,31106.69,32289.38
20210125,32285.8,34802.74,32087.79,32366.39
20210126,32358.61,32794.55,31030.27,32569.85
20210127,32564.03,32564.03,29367.14,30432.55
20210128,30441.04,33858.31,30023.21,33466.1
20210129,34318.67,38406.26,32064.81,34316.39
20210130,34295.93,34834.71,32940.19,34269.52
20210131,34270.88,34288.33,32270.18,33114.36
20210201,33114.58,34638.21,32384.23,33537.18
20210202,33533.2,35896.88,33489.22,35510.29
20210203,35510.82,37480.19,35443.98,37472.09
20210204,37475.11,38592.18,36317.5,36926.07
20210205,36931.55,38225.91,36658.76,38144.31
20210206,38138.39,40846.55,38138.39,39266.01
20210207,39250.19,39621.84,37446.15,38903.44
20210208,38886.83,46203.93,38076.32,46196.46
20210209,46184.99,48003.72,45166.96,46481.11
20210210,46469.76,47145.57,43881.15,44918.18
20210211,44898.71,48463.47,44187.76,47909.33
20210212,47877.04,48745.73,46424.98,47504.85
20210213,47491.2,48047.75,46392.28,47105.52
20210214,47114.51,49487.64,47114.51,48717.29
20210215,48696.54,48875.57,46347.48,47945.06
20210216,47944.46,50341.1,47201.3,49199.87
20210217,49207.28,52533.91,49072.38,52149.01
20210218,52140.97,52474.11,51015.77,51679.8
20210219,51675.98,56113.65,50937.28,55888.13
20210220,55887.34,57505.23,54626.56,56099.52
20210221,56068.57,58330.57,55672.61,57539.95
20210222,57532.74,57533.39,48967.57,54207.32
20210223,54204.93,54204.93,45290.59,48824.43
20210224,48835.09,51290.14,47213.5,49705.33
20210225,49709.08,51948.97,47093.85,47093.85
20210226,47180.46,48370.79,44454.84,46339.76
20210227,46344.77,48253.27,45269.03,46188.45
20210228,46194.02,46716.43,43241.62,45137.77
20210301,45159.5,49784.02,45115.09,49631.24
20210302,49612.11,50127.51,47228.84,48378.99
20210303,48415.82,52535.14,48274.32,50538.24
20210304,50522.3,51735.09,47656.93,48561.17
20210305,48527.03,49396.43,46542.52,48927.3
